ticket_id,created_date,resolved_date,category,priority,channel,product_area,agent_id,first_response_minutes,resolution_minutes,customer_id,csat_score,is_repeat_contact,sla_breached
6308,2026-07-01 23:26:44,2026-07-04 15:31:44,Account,Low,Email,Mobile App,AGT-017,652,3845,CUST-01964,5,0,0
6309,2026-02-13 05:06:59,2026-02-13 14:37:59,Feature Request,High,Phone,Payments,AGT-007,177,571,CUST-06409,1,0,0
6310,2025-06-18 14:59:33,2025-06-24 05:07:33,Bug,Low,Portal,Login,AGT-013,1011,8048,CUST-04059,4,0,1
6311,2025-12-11 21:50:42,2025-12-16 10:44:42,Feature Request,Low,Phone,Dashboard,AGT-012,1188,6534,CUST-06449,4,0,0
6312,2026-03-27 18:17:38,2026-04-01 11:14:38,Billing,Low,Email,Mobile App,AGT-015,885,6777,CUST-02121,5,0,0
6313,2025-03-17 22:28:36,2025-03-19 00:57:36,Billing,Low,Portal,API,AGT-017,1255,1589,CUST-03276,5,1,0
6314,2025-08-06 04:03:31,2025-08-06 17:18:31,Billing,Low,Portal,Login,AGT-009,520,795,CUST-00850,5,0,0
6315,2026-06-05 22:26:21,2026-06-12 10:39:21,Billing,Low,Portal,API,AGT-007,1649,9373,CUST-07207,4,0,1
6316,2025-01-25 18:14:34,2025-01-26 20:33:34,Technical,High,Phone,API,AGT-018,48,1579,CUST-06035,2,0,1
6317,2025-11-22 12:20:00,2025-11-23 18:16:00,Bug,Medium,Chat,API,AGT-001,589,1796,CUST-01794,1,0,1
6318,2025-05-10 05:47:52,2025-05-16 08:49:52,Account,Low,Portal,Login,AGT-012,916,8822,CUST-07208,5,0,1
6319,2025-08-20 18:47:54,2025-08-22 09:48:54,Account,Medium,Email,Mobile App,AGT-012,215,2341,CUST-00544,3,0,0
6320,2025-11-22 10:12:38,2025-11-23 08:10:38,Technical,High,Email,Mobile App,AGT-005,174,1318,CUST-07504,4,0,0
6321,2025-05-08 16:44:06,2025-05-14 06:13:06,Technical,Low,Email,Dashboard,AGT-015,1884,8009,CUST-05801,2,0,1
6322,2025-04-11 02:47:54,2025-04-14 02:13:54,Account,Low,Portal,Dashboard,AGT-018,963,4286,CUST-06091,4,0,0
6323,2025-10-31 08:24:03,2025-11-01 05:14:03,Feature Request,High,Portal,Login,AGT-017,219,1250,CUST-03018,5,0,0
6324,2025-12-28 17:26:47,2026-01-04 03:38:47,Billing,Low,Email,Dashboard,AGT-020,1578,9252,CUST-07957,3,0,1
6325,2026-07-26 10:36:35,2026-07-28 07:19:35,Bug,Medium,Portal,Login,AGT-003,335,2683,CUST-04248,3,1,0
6326,2026-07-10 07:06:33,2026-07-10 13:01:33,Account,High,Phone,Login,AGT-005,83,355,CUST-03553,5,0,0
6327,2025-06-24 12:42:04,2025-06-26 11:37:04,Account,Medium,Portal,Dashboard,AGT-007,304,2815,CUST-03070,5,0,0
6328,2025-09-02 16:51:46,2025-09-09 20:17:46,Feature Request,Low,Email,Dashboard,AGT-020,1192,10286,CUST-06237,3,0,1
6329,2025-10-29 20:39:51,2025-10-31 00:47:51,Bug,Medium,Portal,API,AGT-011,336,1688,CUST-01864,4,1,0
6330,2025-09-24 01:03:11,2025-09-24 18:54:11,Technical,High,Chat,Dashboard,AGT-003,216,1071,CUST-07060,5,0,0
6331,2025-05-27 02:25:14,2025-05-27 04:43:14,Technical,Critical,Phone,Login,AGT-017,29,138,CUST-00792,4,0,0
6332,2025-02-16 17:09:51,2025-03-02 01:29:51,Technical,Low,Phone,Payments,AGT-015,981,19220,CUST-01914,3,0,1
6333,2025-09-03 04:28:39,2025-09-03 07:01:39,Bug,Critical,Portal,Dashboard,AGT-009,12,153,CUST-05829,4,0,0
6334,2025-05-11 06:40:28,2025-05-12 12:37:28,Billing,High,Phone,Payments,AGT-017,203,1797,CUST-03665,1,0,1
6335,2025-08-11 02:52:01,2025-08-11 06:40:01,Bug,Critical,Phone,Payments,AGT-003,37,228,CUST-05148,3,0,0
6336,2025-07-16 01:32:55,2025-07-29 05:28:55,Account,Low,Portal,Payments,AGT-020,1746,18956,CUST-07804,1,0,1
6337,2025-09-30 02:33:48,2025-10-02 23:19:48,Account,Low,Portal,API,AGT-016,1419,4126,CUST-00442,2,1,0
6338,2025-02-09 16:09:11,2025-02-10 17:29:11,Feature Request,High,Phone,Dashboard,AGT-016,329,1520,CUST-06365,2,0,1
6339,2026-07-19 06:04:01,2026-07-19 09:39:01,Technical,Critical,Portal,Mobile App,AGT-009,44,215,CUST-05635,3,0,0
6340,2025-02-25 17:33:34,2025-03-04 23:02:34,Feature Request,Low,Portal,Mobile App,AGT-004,2466,10409,CUST-05638,4,0,1
6341,2026-01-25 07:37:48,2026-01-26 23:55:48,Feature Request,Medium,Phone,Mobile App,AGT-003,94,2418,CUST-02945,4,0,0
6342,2025-04-18 23:15:30,2025-04-21 04:38:30,Technical,Medium,Portal,Mobile App,AGT-009,175,3203,CUST-00468,4,0,0
6343,2025-09-25 17:28:41,2025-09-25 22:05:41,Bug,Critical,Chat,Login,AGT-001,67,277,CUST-07806,4,0,1
6344,2025-02-24 08:25:15,2025-02-25 05:31:15,Feature Request,High,Email,API,AGT-011,108,1266,CUST-07338,4,0,0
6345,2025-05-31 10:38:23,2025-05-31 19:26:23,Bug,High,Portal,Login,AGT-010,222,528,CUST-03466,2,0,0
6346,2025-12-24 04:53:47,2025-12-27 18:50:47,Account,Low,Portal,Mobile App,AGT-007,1459,5157,CUST-03655,4,1,1
6347,2025-08-02 15:30:27,2025-08-12 02:26:27,Bug,Low,Email,Payments,AGT-013,2131,13616,CUST-05615,2,0,1
6348,2025-05-02 20:49:06,2025-05-07 13:13:06,Feature Request,Low,Portal,Mobile App,AGT-006,1031,6744,CUST-07330,5,0,0
6349,2025-06-30 06:44:34,2025-07-04 00:51:34,Account,Low,Email,Dashboard,AGT-017,696,5407,CUST-06711,3,0,0
6350,2025-11-03 00:27:50,2025-11-03 05:13:50,Technical,Critical,Email,Login,AGT-018,49,286,CUST-00147,3,0,1
6351,2025-05-30 04:52:27,2025-05-31 17:55:27,Account,Medium,Chat,Dashboard,AGT-017,285,2223,CUST-01530,5,0,0
6352,2025-12-13 21:35:31,2025-12-14 12:37:31,Feature Request,High,Chat,Dashboard,AGT-011,140,902,CUST-05616,4,0,0
6353,2026-07-17 04:10:07,2026-07-18 16:58:07,Technical,Low,Email,API,AGT-005,1048,2208,CUST-01620,3,0,0
6354,2026-04-26 14:45:26,2026-04-27 00:33:26,Technical,Medium,Portal,Dashboard,AGT-010,578,588,CUST-00760,2,0,1
6355,2025-09-05 16:40:24,2025-09-07 03:02:24,Account,High,Email,Dashboard,AGT-010,220,2062,CUST-03984,2,1,1
6356,2025-06-06 11:23:59,2025-06-06 12:33:59,Bug,Critical,Email,API,AGT-002,58,70,CUST-06526,4,0,0
6357,2025-04-02 02:27:14,2025-04-03 07:02:14,Account,Medium,Email,API,AGT-004,402,1715,CUST-03867,4,0,0
6358,2025-10-04 17:18:56,2025-10-06 17:56:56,Technical,Medium,Email,Login,AGT-009,534,2918,CUST-06829,5,0,1
6359,2026-04-17 04:03:09,2026-04-23 15:24:09,Account,Low,Phone,Payments,AGT-015,758,9321,CUST-01759,2,0,1
6360,2026-03-23 23:57:55,2026-03-26 21:46:55,Account,Low,Chat,Dashboard,AGT-010,562,4189,CUST-02245,5,0,0
6361,2025-05-04 12:06:29,2025-05-04 18:29:29,Bug,High,Phone,Login,AGT-010,284,383,CUST-05319,2,1,1
6362,2025-02-06 03:01:25,2025-02-09 06:43:25,Billing,Medium,Chat,Dashboard,AGT-017,347,4542,CUST-03062,4,0,1
6363,2026-01-12 07:07:27,2026-01-14 01:38:27,Billing,Medium,Phone,Payments,AGT-017,291,2551,CUST-06427,5,0,0
6364,2025-01-28 06:46:02,2025-02-02 07:47:02,Billing,Low,Portal,Dashboard,AGT-018,612,7261,CUST-04709,4,0,1
6365,2025-06-22 22:02:54,2025-06-26 18:40:54,Bug,Low,Chat,Dashboard,AGT-013,1696,5558,CUST-00568,3,0,1
6366,2025-07-09 06:02:56,2025-07-11 14:03:56,Billing,Medium,Email,Dashboard,AGT-010,218,3361,CUST-06364,2,1,0
6367,2026-07-29 11:38:28,2026-07-30 06:46:28,Account,High,Phone,Mobile App,AGT-009,289,1148,CUST-04957,1,0,1
6368,2026-05-08 01:49:28,2026-05-10 01:50:28,Technical,Medium,Email,API,AGT-003,313,2881,CUST-00146,5,0,0
6369,2026-01-13 01:36:16,2026-01-13 06:03:16,Billing,Critical,Phone,Payments,AGT-015,34,267,CUST-01223,2,0,1
6370,2025-01-05 17:22:16,2025-01-09 22:06:16,Feature Request,Medium,Phone,API,AGT-019,406,6044,CUST-03617,3,0,1
6371,2025-10-09 14:13:33,2025-10-11 04:52:33,Account,Low,Email,API,AGT-010,1483,2319,CUST-01758,3,0,1
6372,2026-02-20 04:48:01,2026-02-24 21:30:01,Technical,Low,Portal,Login,AGT-002,201,6762,CUST-04859,5,0,0
6373,2025-11-19 10:17:49,2025-11-20 11:25:49,Feature Request,High,Portal,Dashboard,AGT-016,256,1508,CUST-07600,2,0,1
6374,2025-05-26 07:59:08,2025-05-30 10:48:08,Technical,Low,Portal,Dashboard,AGT-012,470,5929,CUST-06800,5,1,0
6375,2025-09-03 22:39:45,2025-09-06 17:21:45,Feature Request,Low,Chat,Login,AGT-002,1175,4002,CUST-06000,3,1,0
6376,2025-08-16 00:57:15,2025-08-18 09:56:15,Bug,Low,Portal,API,AGT-016,628,3419,CUST-01409,4,1,0
6377,2026-05-02 23:48:37,2026-05-03 06:50:37,Account,Medium,Email,Payments,AGT-017,173,422,CUST-05747,4,0,0
6378,2026-02-01 20:20:21,2026-02-04 01:04:21,Billing,Low,Phone,Mobile App,AGT-005,1406,3164,CUST-06827,4,0,0
6379,2026-05-03 23:19:58,2026-05-05 22:10:58,Technical,Low,Portal,Dashboard,AGT-017,864,2811,CUST-00698,3,0,0
6380,2026-05-17 17:53:49,2026-05-23 02:28:49,Technical,Low,Chat,API,AGT-008,1180,7715,CUST-03403,1,0,1
6381,2025-04-26 08:16:45,2025-05-01 09:57:45,Account,Low,Email,Login,AGT-003,1531,7301,CUST-05203,4,0,1
6382,2025-07-09 20:32:35,2025-07-12 12:49:35,Billing,Medium,Email,Login,AGT-005,432,3857,CUST-01364,3,0,0
6383,2026-06-14 22:02:33,2026-06-19 07:01:33,Bug,Low,Chat,Login,AGT-002,1770,6299,CUST-00635,2,1,1
6384,2025-02-06 14:03:51,2025-02-10 20:44:51,Account,Medium,Email,Mobile App,AGT-019,781,6161,CUST-00656,2,0,1
6385,2025-01-22 20:21:31,2025-01-23 01:22:31,Feature Request,High,Email,Login,AGT-003,291,301,CUST-06858,2,0,1
6386,2025-08-24 04:15:29,2025-08-30 02:56:29,Billing,Low,Chat,Dashboard,AGT-002,2058,8561,CUST-06875,4,0,1
6387,2025-09-15 11:39:06,2025-09-15 15:07:06,Billing,Critical,Chat,API,AGT-015,64,208,CUST-06571,3,0,1
6388,2025-01-07 10:18:53,2025-01-11 23:39:53,Bug,Medium,Email,Dashboard,AGT-020,354,6561,CUST-07819,5,0,1
6389,2025-01-25 11:28:59,2025-01-27 05:55:59,Account,Low,Phone,Login,AGT-009,863,2547,CUST-03125,5,0,0
6390,2025-09-05 01:06:16,2025-09-08 09:04:16,Bug,Low,Phone,Mobile App,AGT-008,1535,4798,CUST-06503,1,0,1
6391,2025-02-20 19:34:11,2025-02-22 12:24:11,Technical,Medium,Chat,API,AGT-006,480,2450,CUST-02468,5,0,0
6392,2025-10-02 22:20:36,2025-10-03 17:33:36,Technical,High,Chat,Dashboard,AGT-016,291,1153,CUST-02766,4,0,1
6393,2026-01-11 22:54:27,2026-01-13 10:08:27,Feature Request,Low,Portal,Payments,AGT-013,1459,2114,CUST-07619,5,0,1
6394,2026-06-04 23:48:47,2026-06-07 20:06:47,Account,Medium,Phone,Mobile App,AGT-018,448,4098,CUST-00599,4,1,0
6395,2025-01-19 04:06:48,2025-01-19 23:54:48,Bug,High,Phone,API,AGT-014,133,1188,CUST-07349,5,1,0
6396,2026-07-06 05:43:21,2026-07-08 15:56:21,Bug,Low,Email,Dashboard,AGT-006,1031,3493,CUST-06375,4,0,0
6397,2026-07-25 00:09:42,2026-07-28 18:00:42,Account,Low,Portal,Mobile App,AGT-005,627,5391,CUST-07040,5,0,0
6398,2025-01-17 10:24:08,2025-01-19 16:35:08,Billing,Medium,Portal,Login,AGT-014,603,3251,CUST-04956,2,0,1
6399,2025-12-29 05:24:12,2026-01-05 23:12:12,Account,Low,Portal,Dashboard,AGT-017,955,11148,CUST-00815,1,0,1
6400,2025-08-07 00:46:15,2025-08-09 15:49:15,Bug,Medium,Chat,API,AGT-013,249,3783,CUST-01430,5,1,0
6401,2026-06-26 01:21:06,2026-07-02 11:28:06,Feature Request,Low,Chat,Mobile App,AGT-008,885,9247,CUST-01546,3,0,1
6402,2025-03-03 16:53:56,2025-03-04 23:13:56,Account,High,Chat,Mobile App,AGT-020,133,1820,CUST-01305,3,1,1
6403,2025-10-15 00:10:09,2025-10-17 12:17:09,Feature Request,Medium,Portal,Login,AGT-013,427,3607,CUST-00192,3,0,0
6404,2026-06-07 21:07:48,2026-06-09 09:50:48,Bug,Medium,Email,Mobile App,AGT-016,209,2203,CUST-05394,5,0,0
6405,2026-03-26 18:43:33,2026-03-28 11:49:33,Technical,Medium,Chat,Login,AGT-019,475,2466,CUST-00472,4,0,0
6406,2026-03-07 11:23:08,2026-03-11 19:11:08,Account,Low,Email,Mobile App,AGT-001,769,6228,CUST-07014,4,0,0
6407,2025-07-31 04:18:38,2025-08-02 09:30:38,Bug,Medium,Portal,Login,AGT-011,343,3192,CUST-07240,4,1,0
6408,2025-05-22 19:43:22,2025-05-23 21:56:22,Account,Medium,Chat,Mobile App,AGT-017,336,1573,CUST-06294,4,0,0
6409,2025-01-20 20:23:41,2025-01-23 20:02:41,Bug,Medium,Phone,Login,AGT-019,388,4299,CUST-00220,3,0,0
6410,2025-03-22 21:20:10,2025-03-24 09:05:10,Bug,Medium,Chat,Payments,AGT-016,172,2145,CUST-04671,2,0,0
6411,2025-09-13 06:22:35,2025-09-13 20:18:35,Technical,High,Chat,Login,AGT-004,113,836,CUST-05532,5,0,0
6412,2025-11-29 01:41:43,2025-12-01 00:04:43,Account,Medium,Phone,Mobile App,AGT-012,343,2783,CUST-06070,3,0,0
6413,2025-12-16 08:56:00,2025-12-18 20:37:00,Account,Medium,Portal,Login,AGT-012,302,3581,CUST-07479,5,1,0
6414,2026-07-27 05:35:52,2026-07-30 08:30:52,Billing,Low,Phone,Mobile App,AGT-017,1198,4495,CUST-01816,4,0,0
6415,2025-03-05 14:25:15,2025-03-10 14:17:15,Technical,Low,Email,Dashboard,AGT-005,1880,7192,CUST-03314,2,0,1
6416,2025-11-27 12:38:50,2025-11-28 12:57:50,Bug,Medium,Portal,Dashboard,AGT-015,314,1459,CUST-00852,5,0,0
6417,2025-12-15 08:43:44,2025-12-20 17:10:44,Technical,Low,Email,API,AGT-020,1021,7707,CUST-03820,3,0,1
6418,2026-07-12 05:45:46,2026-07-19 08:24:46,Feature Request,Low,Chat,Payments,AGT-004,888,10239,CUST-05183,4,0,1
6419,2026-03-10 05:05:24,2026-03-10 20:25:24,Billing,High,Chat,Login,AGT-008,183,920,CUST-02704,5,0,0
6420,2025-06-03 02:19:46,2025-06-05 06:58:46,Bug,Medium,Email,API,AGT-014,164,3159,CUST-02954,4,0,0
6421,2025-07-06 08:55:01,2025-07-06 23:41:01,Bug,High,Email,API,AGT-003,159,886,CUST-05326,5,1,0
6422,2025-02-12 23:17:26,2025-02-18 11:08:26,Bug,Low,Phone,Mobile App,AGT-007,1486,7911,CUST-04993,5,1,1
6423,2025-11-22 10:55:52,2025-11-22 14:23:52,Account,Critical,Chat,Dashboard,AGT-009,43,208,CUST-02514,5,0,0
6424,2026-06-19 05:27:01,2026-06-21 20:01:01,Account,Medium,Email,Login,AGT-017,176,3754,CUST-03742,5,0,0
6425,2026-06-14 17:43:13,2026-06-22 00:23:13,Technical,Low,Email,Payments,AGT-017,448,10480,CUST-00562,1,1,1
6426,2025-12-30 06:21:00,2026-01-01 16:23:00,Technical,Medium,Portal,Dashboard,AGT-010,272,3482,CUST-01912,3,0,0
6427,2026-04-08 02:19:31,2026-04-12 18:23:31,Feature Request,Low,Portal,Payments,AGT-005,586,6724,CUST-02148,3,0,0
6428,2026-06-12 12:06:42,2026-06-16 17:12:42,Technical,Low,Portal,API,AGT-013,1172,6066,CUST-00358,5,0,0
6429,2025-11-29 05:33:09,2025-12-04 20:33:09,Technical,Low,Chat,Login,AGT-004,811,8100,CUST-07488,2,0,1
6430,2025-10-31 07:49:23,2025-11-03 17:42:23,Account,Low,Portal,Login,AGT-001,572,4913,CUST-03297,5,0,0
6431,2025-10-05 13:17:50,2025-10-06 19:25:50,Bug,Low,Phone,Login,AGT-010,474,1808,CUST-01505,4,0,0
6432,2025-06-17 00:19:37,2025-06-25 11:54:37,Bug,Low,Portal,Payments,AGT-014,678,12215,CUST-02453,1,0,1
6433,2026-06-30 20:31:22,2026-07-06 09:24:22,Technical,Low,Portal,API,AGT-010,795,7973,CUST-00613,4,0,1
6434,2026-06-04 18:21:37,2026-06-13 11:28:37,Technical,Low,Chat,Login,AGT-020,1026,12547,CUST-00681,2,0,1
6435,2026-04-04 22:54:43,2026-04-08 19:14:43,Billing,Low,Chat,Mobile App,AGT-015,739,5540,CUST-03548,5,0,0
6436,2025-03-07 10:27:52,2025-03-12 08:32:52,Billing,Low,Phone,Login,AGT-008,572,7085,CUST-01548,5,0,0
6437,2026-04-18 11:55:38,2026-04-20 21:01:38,Account,Medium,Portal,Mobile App,AGT-007,220,3426,CUST-03493,4,0,0
6438,2025-08-14 03:48:05,2025-08-15 06:55:05,Account,Medium,Phone,Dashboard,AGT-009,345,1627,CUST-04634,4,0,0
6439,2025-12-21 15:57:17,2025-12-30 22:37:17,Bug,Low,Email,Payments,AGT-018,1201,13360,CUST-00760,1,0,1
6440,2026-04-04 06:23:37,2026-04-10 21:16:37,Account,Low,Chat,Mobile App,AGT-007,267,9533,CUST-04773,1,0,1
6441,2025-01-09 14:59:18,2025-01-14 18:16:18,Account,Low,Phone,Dashboard,AGT-009,1882,7397,CUST-03846,1,0,1
6442,2025-03-10 11:56:57,2025-03-13 12:41:57,Bug,Medium,Email,API,AGT-018,322,4365,CUST-01485,3,0,1
6443,2025-12-07 02:11:36,2025-12-09 03:56:36,Bug,Medium,Phone,Payments,AGT-005,203,2985,CUST-07703,4,1,0
6444,2026-01-09 03:40:42,2026-01-11 21:36:42,Account,Medium,Email,Dashboard,AGT-017,313,3956,CUST-04338,5,0,0
6445,2025-08-29 15:38:36,2025-09-01 21:59:36,Feature Request,Low,Portal,Dashboard,AGT-004,2041,4701,CUST-00547,4,0,1
6446,2025-11-08 17:44:10,2025-11-15 05:13:10,Bug,Low,Email,API,AGT-004,1113,9329,CUST-06154,3,0,1
6447,2026-02-02 01:05:54,2026-02-08 03:58:54,Billing,Low,Portal,Payments,AGT-016,1664,8813,CUST-06960,1,0,1
6448,2025-01-29 10:37:35,2025-02-03 16:44:35,Feature Request,Low,Portal,Login,AGT-013,869,7567,CUST-02033,2,0,1
6449,2025-09-11 18:45:29,2025-09-16 20:28:29,Feature Request,Low,Email,API,AGT-012,1185,7303,CUST-07982,3,1,1
6450,2025-12-19 20:38:16,2025-12-23 21:03:16,Account,Low,Phone,Mobile App,AGT-008,804,5785,CUST-02668,3,0,0
6451,2026-01-13 02:24:51,2026-01-16 20:03:51,Billing,Low,Phone,Payments,AGT-007,1372,5379,CUST-07858,5,0,0
6452,2025-07-05 10:05:35,2025-07-07 09:35:35,Feature Request,Low,Email,Payments,AGT-008,677,2850,CUST-04115,3,0,0
6453,2026-01-16 20:12:16,2026-01-17 18:48:16,Account,High,Email,Login,AGT-016,174,1356,CUST-02065,3,0,0
6454,2026-05-05 11:49:59,2026-05-08 14:02:59,Account,Low,Chat,API,AGT-013,1596,4453,CUST-00340,1,0,1
6455,2025-04-18 15:28:19,2025-04-23 01:45:19,Feature Request,Low,Chat,Dashboard,AGT-016,1749,6377,CUST-01411,2,0,1
6456,2025-04-26 21:56:57,2025-04-28 21:41:57,Feature Request,High,Chat,Payments,AGT-010,176,2865,CUST-06117,1,0,1
6457,2026-06-18 02:09:46,2026-06-23 08:02:46,Technical,Low,Chat,API,AGT-011,1514,7553,CUST-03076,4,0,1
6458,2026-02-14 20:29:17,2026-02-19 02:40:17,Technical,Low,Phone,Login,AGT-015,1788,6131,CUST-01794,2,0,1
6459,2025-03-07 00:48:41,2025-03-08 05:10:41,Feature Request,High,Chat,Dashboard,AGT-005,276,1702,CUST-02294,3,0,1
6460,2025-10-04 16:05:18,2025-10-09 23:53:18,Feature Request,Medium,Chat,Payments,AGT-017,381,7668,CUST-05702,3,0,1
6461,2026-01-16 15:40:52,2026-01-18 23:49:52,Account,Medium,Email,Login,AGT-020,334,3369,CUST-01444,4,0,0
6462,2025-03-06 10:59:09,2025-03-07 18:19:09,Account,High,Phone,Dashboard,AGT-020,143,1880,CUST-02554,1,0,1
6463,2026-05-17 17:59:40,2026-05-20 22:15:40,Bug,High,Portal,Payments,AGT-014,324,4576,CUST-04606,1,0,1
6464,2026-02-18 23:37:17,2026-02-20 07:52:17,Technical,Low,Phone,Dashboard,AGT-015,468,1935,CUST-05226,3,0,0
6465,2025-03-13 17:55:28,2025-03-13 21:16:28,Technical,Critical,Chat,Login,AGT-004,85,201,CUST-07087,1,0,1
6466,2025-11-23 07:27:31,2025-11-25 06:35:31,Account,Low,Portal,Mobile App,AGT-013,1706,2828,CUST-03644,1,0,1
6467,2026-01-07 21:53:57,2026-01-15 09:53:57,Billing,Low,Email,Mobile App,AGT-008,1124,10800,CUST-07441,1,0,1
6468,2026-05-07 02:50:35,2026-05-12 16:26:35,Account,Low,Email,Payments,AGT-011,807,8016,CUST-06245,3,0,1
6469,2025-07-08 13:34:26,2025-07-11 23:45:26,Account,Low,Chat,API,AGT-007,958,4931,CUST-06733,5,0,0
6470,2025-04-13 18:12:30,2025-04-16 13:27:30,Billing,Low,Portal,Payments,AGT-018,1366,4035,CUST-01434,5,1,0
6471,2025-11-05 05:04:37,2025-11-08 15:24:37,Feature Request,Low,Portal,API,AGT-008,1008,4940,CUST-00007,5,0,0
6472,2025-08-09 10:47:39,2025-08-09 12:45:39,Feature Request,Critical,Portal,Payments,AGT-020,14,118,CUST-06137,4,0,0
6473,2025-03-18 14:18:02,2025-03-23 23:08:02,Feature Request,Low,Phone,Mobile App,AGT-003,1846,7730,CUST-00708,4,0,1
6474,2026-05-20 15:48:39,2026-05-23 15:54:39,Technical,Medium,Chat,Dashboard,AGT-001,393,4326,CUST-06681,2,0,1
6475,2026-04-25 18:36:23,2026-04-28 17:16:23,Bug,Medium,Portal,Payments,AGT-005,316,4240,CUST-00453,4,0,0
6476,2025-01-11 03:46:06,2025-01-11 13:04:06,Bug,High,Chat,Payments,AGT-006,25,558,CUST-01943,5,0,0
6477,2025-02-24 23:26:51,2025-02-26 18:17:51,Billing,Medium,Portal,API,AGT-010,307,2571,CUST-07243,3,1,0
6478,2025-10-27 07:22:54,2025-10-27 21:29:54,Account,High,Phone,API,AGT-011,201,847,CUST-04957,4,0,0
6479,2026-04-08 02:11:43,2026-04-10 07:49:43,Bug,Medium,Portal,Mobile App,AGT-001,324,3218,CUST-00425,4,1,0
6480,2025-05-05 11:30:39,2025-05-08 01:55:39,Bug,Low,Email,Mobile App,AGT-017,1244,3745,CUST-06327,5,1,0
6481,2026-03-14 10:54:36,2026-03-20 15:50:36,Billing,Low,Phone,Mobile App,AGT-015,1672,8936,CUST-02009,1,0,1
6482,2026-03-13 15:49:03,2026-03-15 17:34:03,Feature Request,Medium,Chat,Login,AGT-006,450,2985,CUST-05105,5,0,0
6483,2026-01-26 14:20:46,2026-01-31 16:26:46,Technical,Low,Portal,Login,AGT-014,1523,7326,CUST-00273,5,0,1
6484,2025-04-26 04:09:17,2025-04-29 15:56:17,Feature Request,Medium,Chat,Mobile App,AGT-006,503,5027,CUST-00562,3,1,1
6485,2025-10-09 02:10:21,2025-10-11 10:50:21,Billing,Low,Portal,Login,AGT-020,1138,3400,CUST-04016,4,1,0
6486,2026-06-08 14:03:35,2026-06-10 16:29:35,Technical,Medium,Portal,API,AGT-013,774,3026,CUST-06913,1,0,1
6487,2025-02-09 04:15:09,2025-02-09 05:07:09,Feature Request,Critical,Phone,Payments,AGT-003,37,52,CUST-04890,5,0,0
6488,2025-04-15 10:34:41,2025-04-27 00:21:41,Technical,Low,Chat,Payments,AGT-016,961,16667,CUST-00652,3,0,1
6489,2026-06-11 23:17:26,2026-06-13 00:33:26,Account,Low,Portal,Payments,AGT-007,1506,1516,CUST-01870,2,0,1
6490,2025-01-31 16:53:16,2025-02-05 21:52:16,Feature Request,Medium,Phone,Dashboard,AGT-017,940,7499,CUST-01820,3,0,1
6491,2025-08-11 12:26:19,2025-08-12 05:52:19,Feature Request,High,Chat,API,AGT-001,240,1046,CUST-06542,4,0,0
6492,2026-07-07 14:09:25,2026-07-17 12:10:25,Bug,Low,Email,API,AGT-007,2160,14281,CUST-03811,3,0,1
6493,2026-02-28 12:10:40,2026-03-04 06:09:40,Account,Medium,Portal,Payments,AGT-020,301,5399,CUST-00975,4,0,1
6494,2026-04-23 09:13:26,2026-04-25 01:41:26,Feature Request,Medium,Email,Payments,AGT-019,417,2428,CUST-02633,3,0,0
6495,2025-06-12 01:58:36,2025-06-17 05:26:36,Technical,Medium,Phone,Mobile App,AGT-014,426,7408,CUST-01117,1,0,1
6496,2025-08-15 13:57:54,2025-08-20 17:33:54,Technical,Low,Phone,Login,AGT-001,989,7416,CUST-00997,4,0,1
6497,2025-01-05 04:19:33,2025-01-10 06:31:33,Account,Low,Portal,Dashboard,AGT-015,394,7332,CUST-03703,2,0,1
6498,2025-04-28 12:36:38,2025-04-28 15:53:38,Account,Critical,Portal,Dashboard,AGT-008,44,197,CUST-02473,4,0,0
6499,2026-02-21 17:46:11,2026-02-22 07:49:11,Feature Request,High,Chat,Mobile App,AGT-001,219,843,CUST-02040,4,0,0
6500,2026-02-06 15:07:14,2026-02-08 09:41:14,Billing,High,Chat,API,AGT-018,215,2554,CUST-03896,1,0,1
6501,2025-12-12 22:57:56,2025-12-15 07:20:56,Bug,Medium,Portal,Login,AGT-005,77,3383,CUST-02297,5,0,0
6502,2026-03-05 12:17:09,2026-03-05 19:43:09,Account,High,Portal,API,AGT-014,188,446,CUST-02475,5,0,0
6503,2026-06-11 06:16:17,2026-06-17 07:42:17,Billing,Low,Chat,API,AGT-015,832,8726,CUST-05721,3,0,1
6504,2026-02-28 03:22:18,2026-03-05 08:26:18,Technical,Low,Phone,Dashboard,AGT-015,1023,7504,CUST-03106,2,0,1
6505,2025-05-14 02:47:47,2025-05-21 20:34:47,Billing,Low,Chat,API,AGT-013,1025,11147,CUST-04192,4,0,1
6506,2026-07-30 15:35:05,2026-08-07 17:57:05,Feature Request,Low,Portal,Payments,AGT-009,1654,11662,CUST-01417,2,0,1
6507,2025-06-26 13:06:28,2025-06-28 16:19:28,Account,Low,Portal,Login,AGT-011,1293,3073,CUST-06634,4,0,0
6508,2026-03-21 13:06:53,2026-03-24 03:39:53,Feature Request,Low,Email,Login,AGT-005,1002,3753,CUST-05911,4,0,0
6509,2026-01-13 08:13:12,2026-01-14 12:39:12,Bug,Medium,Email,Login,AGT-003,569,1706,CUST-01067,4,1,1
6510,2026-01-26 09:28:34,2026-01-29 08:13:34,Feature Request,Low,Phone,Dashboard,AGT-011,1420,4245,CUST-00081,3,0,0
